20160816_0902_1/5,"(125, 125)","(110, 225)",-98.5307656099
20160816_0902_1/7,"(125, 125)","(105, 218)",-102.136824455
20160816_0902_1/8,"(125, 125)","(211, 62)",36.2249442555
20160816_0903_1/3,"(125, 125)","(211, 150)",-16.2090249278
20160816_0904_0/1,"(125, 125)","(70, 193)",-128.966746994
20160816_0904_0/2,"(125, 125)","(71, 195)",-127.64762064
20160816_0904_0/3,"(125, 125)","(186, 42)",53.6863545812
20160816_0904_0/4,"(125, 125)","(191, 44)",50.8263420296
20160816_0904_1/0,"(125, 125)","(185, 215)",-56.309932474
20160816_0904_1/1,"(125, 125)","(84, 226)",-112.094230342
20160816_0904_1/2,"(125, 125)","(131, 230)",-86.7295120768
20160816_0904_1/3,"(125, 125)","(134, 223)",-84.7528610984
20160816_0905_0/0,"(125, 125)","(114, 227)",-96.1551683433
20160816_0905_0/1,"(125, 125)","(202, 59)",40.601294645
20160816_0905_0/2,"(125, 125)","(201, 59)",40.9717363335
20160816_0905_0/7,"(125, 125)","(154, 213)",-71.7605991533
20160816_0905_1/0,"(125, 125)","(209, 61)",37.303948278
20160816_0905_1/1,"(125, 125)","(204, 55)",41.543380828
20160816_0905_1/10,"(125, 125)","(204, 55)",41.543380828
20160816_0905_1/11,"(125, 125)","(66, 208)",-125.406865737
20160816_0905_1/12,"(125, 125)","(116, 230)",-94.8990924538
20160816_0905_1/2,"(125, 125)","(196, 35)",51.7304839346
20160816_0905_1/3,"(125, 125)","(212, 63)",35.4753320282
20160816_0905_1/4,"(125, 125)","(212, 63)",35.4753320282
20160816_0905_1/5,"(125, 125)","(212, 60)",36.7643806758
20160816_0905_1/6,"(125, 125)","(212, 60)",36.7643806758
20160816_0905_1/7,"(125, 125)","(206, 42)",45.698694383
20160816_0905_1/8,"(125, 125)","(193, 31)",54.1178627538
20160816_0905_1/9,"(125, 125)","(209, 38)",46.0050860053
20160816_0906_1/0,"(125, 125)","(165, 242)",-71.1254502418
20160816_0906_1/1,"(125, 125)","(192, 234)",-58.4218350679
20160816_0906_1/5,"(125, 125)","(201, 39)",48.5322945839
20160816_0906_1/6,"(125, 125)","(166, 205)",-62.8648603779
20160816_0907_0/0,"(125, 125)","(78, 201)",-121.733519153
20160816_0907_1/2,"(125, 125)","(52, 224)",-126.404088563
20160816_0907_1/3,"(125, 125)","(157, 16)",73.6389225447
20160816_0909_0/0,"(125, 125)","(157, 16)",73.6389225447
20160816_0909_1/0,"(125, 125)","(230, 94)",16.448608127
20160816_0909_1/1,"(125, 125)","(163, 19)",70.2777222356
20160816_0909_1/2,"(125, 125)","(150, 16)",77.0821871561
20160816_0909_1/3,"(125, 125)","(217, 64)",33.5461085839
20160816_0909_1/4,"(125, 125)","(208, 37)",46.6748379905
20160816_0909_1/5,"(125, 125)","(208, 37)",46.6748379905
20160816_0910_1/0,"(125, 125)","(208, 37)",46.6748379905
20160816_0910_1/1,"(125, 125)","(217, 157)",-19.1790080258
20160816_0910_1/4,"(125, 125)","(202, 20)",53.7461622626
20160816_0910_1/5,"(125, 125)","(69, 30)",120.518230679
20160816_0910_1/6,"(125, 125)","(169, 33)",64.4400348282
20160816_0910_1/7,"(125, 125)","(169, 33)",64.4400348282
20160816_0911_1/0,"(125, 125)","(211, 53)",39.936383147
20160816_0911_1/1,"(125, 125)","(176, 23)",63.4349488229
20160816_0911_1/2,"(125, 125)","(192, 30)",54.8060927599
20160816_0913_1/0,"(125, 125)","(229, 154)",-15.5809238483
20160816_0913_1/1,"(125, 125)","(226, 170)",-24.0151021641
20160816_0914_1/0,"(125, 125)","(199, 168)",-30.1600608381
20160816_0914_1/1,"(125, 125)","(160, 205)",-66.3706222693
20160816_0914_1/2,"(125, 125)","(204, 59)",39.8768344629
20160816_0914_1/3,"(125, 125)","(210, 54)",39.8718089581
20160816_0914_1/4,"(125, 125)","(230, 66)",29.3318395782
20160816_0914_1/5,"(125, 125)","(232, 71)",26.778840407
20160816_0915_1/1,"(125, 125)","(39, 28)",131.560130306
20160816_0915_1/2,"(125, 125)","(48, 21)",126.515677865
20160816_0915_1/3,"(125, 125)","(246, 135)",-4.72445169717
20160816_0915_1/4,"(125, 125)","(34, 100)",164.638383688
20160816_0915_1/5,"(125, 125)","(243, 163)",-17.8503183022
20160816_0915_1/6,"(125, 125)","(206, 215)",-48.0127875042
20160816_0915_1/7,"(125, 125)","(205, 212)",-47.4002144609
20160816_0916_1/0,"(125, 125)","(249, 84)",18.296218393
20160816_0916_1/1,"(125, 125)","(31, 53)",142.549421768
20160816_0916_1/2,"(125, 125)","(67, 60)",131.742778059
20160816_0916_1/3,"(125, 125)","(230, 119)",3.27048792318
20160816_0918_1/0,"(125, 125)","(226, 102)",12.8287828715
20160816_0918_1/1,"(125, 125)","(80, 26)",114.44395478
20160816_0918_1/2,"(125, 125)","(18, 128)",-178.393997011
20160816_0918_1/3,"(125, 125)","(71, 80)",140.194428908
20160816_0920_1/0,"(125, 125)","(202, 45)",46.0946905919
20160816_0921_0/0,"(125, 125)","(204, 58)",40.3013194827
20160816_0921_1/0,"(125, 125)","(133, 223)",-85.3331416286
20160816_0921_1/1,"(125, 125)","(107, 224)",-100.304846469
20160816_0921_1/2,"(125, 125)","(137, 227)",-83.2901631922
20160816_0923_1/2,"(125, 125)","(86, 236)",-109.358994176
20160816_0924_1/0,"(125, 125)","(44, 232)",-127.126061868
20160816_0924_1/1,"(125, 125)","(56, 228)",-123.81824579
20160816_0924_1/11,"(125, 125)","(45, 231)",-127.042474773
20160816_0924_1/12,"(125, 125)","(37, 228)",-130.509548079
20160816_0924_1/13,"(125, 125)","(39, 229)",-129.588130848
20160816_0924_1/14,"(125, 125)","(63, 238)",-118.752368427
20160816_0924_1/2,"(125, 125)","(42, 223)",-130.262556652
20160816_0924_1/4,"(125, 125)","(34, 147)",-166.409051552
20160816_0924_1/5,"(125, 125)","(22, 152)",-165.311213227
20160816_0924_1/6,"(125, 125)","(43, 231)",-127.724995042
20160816_0924_1/7,"(125, 125)","(97, 229)",-105.068488159
20160816_0924_1/8,"(125, 125)","(141, 24)",80.9982448774
20160816_0925_1/0,"(125, 125)","(155, 36)",71.3721368235
20160816_0925_1/1,"(125, 125)","(86, 216)",-113.198590514
20160816_0925_1/10,"(125, 125)","(72, 224)",-118.162527374
20160816_0925_1/11,"(125, 125)","(61, 212)",-126.339396329
20160816_0925_1/2,"(125, 125)","(107, 224)",-100.304846469
20160816_0925_1/3,"(125, 125)","(149, 33)",75.3791260114
20160816_0925_1/4,"(125, 125)","(174, 38)",60.6109885337
20160816_0925_1/5,"(125, 125)","(167, 237)",-69.4439547804
20160816_0925_1/6,"(125, 125)","(84, 228)",-111.705436746
20160816_0925_1/7,"(125, 125)","(82, 220)",-114.353009175
20160816_0925_1/8,"(125, 125)","(68, 205)",-125.469872167
20160816_0925_1/9,"(125, 125)","(68, 205)",-125.469872167
20160816_0926_1/0,"(125, 125)","(68, 207)",-124.804011753
20160816_0926_1/1,"(125, 125)","(124, 206)",-90.7073193685
20160816_0926_1/10,"(125, 125)","(77, 219)",-117.050597007
20160816_0926_1/11,"(125, 125)","(77, 218)",-117.299572211
20160816_0926_1/12,"(125, 125)","(77, 218)",-117.299572211
20160816_0926_1/13,"(125, 125)","(58, 216)",-126.362868585
20160816_0926_1/14,"(125, 125)","(58, 216)",-126.362868585
20160816_0926_1/15,"(125, 125)","(58, 215)",-126.665635483
20160816_0926_1/16,"(125, 125)","(98, 237)",-103.553764098
20160816_0926_1/17,"(125, 125)","(85, 221)",-112.619864948
20160816_0926_1/3,"(125, 125)","(93, 207)",-111.317912275
20160816_0926_1/4,"(125, 125)","(100, 200)",-108.434948823
20160816_0926_1/5,"(125, 125)","(73, 215)",-120.018367428
20160816_0926_1/6,"(125, 125)","(56, 203)",-131.496468355
20160816_0926_1/7,"(125, 125)","(56, 203)",-131.496468355
20160816_0926_1/8,"(125, 125)","(56, 203)",-131.496468355
20160816_0926_1/9,"(125, 125)","(56, 203)",-131.496468355
20160816_0927_0/0,"(125, 125)","(187, 52)",49.6582541097
20160816_0927_1/0,"(125, 125)","(186, 52)",50.11731485
20160816_0927_1/1,"(125, 125)","(107, 236)",-99.2110265408
20160816_0927_1/10,"(125, 125)","(73, 228)",-116.78712673
20160816_0927_1/11,"(125, 125)","(84, 232)",-110.965711841
20160816_0927_1/12,"(125, 125)","(29, 72)",151.097642964
20160816_0927_1/2,"(125, 125)","(73, 193)",-127.405356631
20160816_0927_1/3,"(125, 125)","(170, 67)",52.1934700553
20160816_0927_1/4,"(125, 125)","(120, 230)",-92.7263109939
20160816_0927_1/5,"(125, 125)","(73, 203)",-123.690067526
20160816_0927_1/6,"(125, 125)","(37, 217)",-133.72696998
20160816_0927_1/7,"(125, 125)","(61, 227)",-122.106255955
20160816_0927_1/8,"(125, 125)","(160, 48)",65.5560452196
20160816_0927_1/9,"(125, 125)","(140, 28)",81.2094568172
20160816_0928_1/0,"(125, 125)","(103, 221)",-102.907408671
20160816_0928_1/2,"(125, 125)","(65, 203)",-127.568592029
20160816_0928_1/3,"(125, 125)","(65, 203)",-127.568592029
20160816_0928_1/4,"(125, 125)","(92, 222)",-108.788621982
20160816_0928_1/5,"(125, 125)","(74, 208)",-121.568971129
20160816_0928_1/6,"(125, 125)","(73, 208)",-122.067391603
20160816_0928_1/7,"(125, 125)","(63, 201)",-129.207203505
20160816_0928_1/8,"(125, 125)","(91, 206)",-112.770378909
20160816_0928_1/9,"(125, 125)","(229, 103)",11.9441771884
20160816_0929_1/0,"(125, 125)","(63, 201)",-129.207203505
20160816_0929_1/1,"(125, 125)","(201, 46)",46.1088121278
20160816_0929_1/2,"(125, 125)","(155, 42)",70.1278241808
20160816_0929_1/3,"(125, 125)","(172, 55)",56.1214601949
20160816_0930_1/0,"(125, 125)","(172, 55)",56.1214601949
20160816_0930_1/1,"(125, 125)","(172, 55)",56.1214601949
20160816_0930_1/10,"(125, 125)","(172, 55)",56.1214601949
20160816_0930_1/11,"(125, 125)","(172, 55)",56.1214601949
20160816_0930_1/12,"(125, 125)","(134, 39)",84.0256767135
20160816_0930_1/14,"(125, 125)","(208, 211)",-46.0169780307
20160816_0930_1/15,"(125, 125)","(164, 52)",61.8867911239
20160816_0930_1/2,"(125, 125)","(145, 32)",77.8631755447
20160816_0930_1/3,"(125, 125)","(181, 42)",55.9925075803
20160816_0930_1/4,"(125, 125)","(209, 195)",-39.8055710923
20160816_0930_1/5,"(125, 125)","(80, 213)",-117.083550864
20160816_0930_1/6,"(125, 125)","(71, 200)",-125.753887254
20160816_0930_1/7,"(125, 125)","(103, 220)",-103.038656583
20160816_0930_1/8,"(125, 125)","(103, 220)",-103.038656583
20160816_0930_1/9,"(125, 125)","(81, 217)",-115.559965172
20160816_0932_1/0,"(125, 125)","(125, 225)",-90.0
20160816_0932_1/1,"(125, 125)","(205, 70)",34.5085229877
20160816_0932_1/2,"(125, 125)","(205, 65)",36.8698976458
20160816_0933_1/0,"(125, 125)","(206, 85)",26.2814110213
20160816_0933_1/1,"(125, 125)","(197, 44)",48.3664606634
20160816_0933_1/2,"(125, 125)","(221, 88)",21.077494117
20160816_0933_1/3,"(125, 125)","(206, 37)",47.3718421898
20160816_0933_1/4,"(125, 125)","(205, 38)",47.4002144609
20160816_0934_1/0,"(125, 125)","(189, 23)",57.8937440449
20160816_0934_1/1,"(125, 125)","(188, 24)",58.0456370629
20160816_0934_1/2,"(125, 125)","(201, 40)",48.1995397096
20160816_0935_1/0,"(125, 125)","(194, 39)",51.2590363051
20160816_0935_1/1,"(125, 125)","(116, 219)",-95.4690949701
20160816_0935_1/2,"(125, 125)","(52, 214)",-129.359450568
20160816_0935_1/3,"(125, 125)","(179, 54)",52.7447105464
20160816_0935_1/4,"(125, 125)","(151, 213)",-73.539985188
20160816_0935_1/5,"(125, 125)","(88, 226)",-110.119633141
20160816_0935_1/6,"(125, 125)","(88, 226)",-110.119633141
20160816_0944_1/1,"(125, 125)","(42, 96)",160.740708356
20160816_0944_1/2,"(125, 125)","(206, 168)",-27.9622322044
20160816_0944_1/4,"(125, 125)","(206, 168)",-27.9622322044
20160816_0945_0/0,"(125, 125)","(8, 176)",-156.447736327
20160816_0945_0/1,"(125, 125)","(220, 97)",16.4221874983
20160816_0945_1/0,"(125, 125)","(185, 27)",58.5231606504
20160816_0945_1/1,"(125, 125)","(179, 6)",65.5923313322
20160816_0945_1/10,"(125, 125)","(171, 19)",66.5409759185
20160816_0945_1/11,"(125, 125)","(171, 19)",66.5409759185
20160816_0945_1/2,"(125, 125)","(171, 19)",66.5409759185
20160816_0945_1/3,"(125, 125)","(185, 18)",60.7185729389
20160816_0945_1/4,"(125, 125)","(189, 22)",58.1448676176
20160816_0945_1/5,"(125, 125)","(182, 17)",62.1759036157
20160816_0945_1/6,"(125, 125)","(189, 9)",61.1134182331
20160816_0945_1/7,"(125, 125)","(180, 24)",61.4293014515
20160816_0945_1/8,"(125, 125)","(220, 31)",44.6968505563
20160816_0945_1/9,"(125, 125)","(171, 16)",67.1193628236
20160816_0946_1/0,"(125, 125)","(19, 116)",175.146903613
20160816_0946_1/1,"(125, 125)","(49, 51)",135.763898461
20160816_0946_1/10,"(125, 125)","(209, 201)",-42.1375947739
20160816_0946_1/11,"(125, 125)","(208, 173)",-30.0413639263
20160816_0946_1/12,"(125, 125)","(230, 120)",2.72631099391
20160816_0946_1/13,"(125, 125)","(199, 125)",-0.0
20160816_0946_1/14,"(125, 125)","(45, 60)",140.906141114
20160816_0946_1/15,"(125, 125)","(219, 198)",-37.8327612715
20160816_0946_1/16,"(125, 125)","(42, 127)",-178.619645927
20160816_0946_1/17,"(125, 125)","(13, 81)",158.552263673
20160816_0946_1/18,"(125, 125)","(220, 175)",-27.7585406011
20160816_0946_1/2,"(125, 125)","(228, 165)",-21.2236565028
20160816_0946_1/3,"(125, 125)","(46, 83)",152.002852639
20160816_0946_1/4,"(125, 125)","(34, 122)",178.111811993
20160816_0946_1/5,"(125, 125)","(193, 186)",-41.8939729044
20160816_0946_1/6,"(125, 125)","(43, 59)",141.170175095
20160816_0946_1/7,"(125, 125)","(213, 177)",-30.5792268725
20160816_0946_1/8,"(125, 125)","(31, 36)",136.565069086
20160816_0947_1/0,"(125, 125)","(30, 49)",141.340191746
20160816_0947_1/1,"(125, 125)","(222, 163)",-21.392890352
20160816_0947_1/10,"(125, 125)","(222, 163)",-21.392890352
20160816_0947_1/11,"(125, 125)","(225, 167)",-22.7824057305
20160816_0947_1/12,"(125, 125)","(225, 167)",-22.7824057305
20160816_0947_1/13,"(125, 125)","(225, 167)",-22.7824057305
20160816_0947_1/14,"(125, 125)","(225, 167)",-22.7824057305
20160816_0947_1/15,"(125, 125)","(235, 167)",-20.8977654988
20160816_0947_1/16,"(125, 125)","(235, 167)",-20.8977654988
20160816_0947_1/2,"(125, 125)","(30, 58)",144.80609276
20160816_0947_1/4,"(125, 125)","(43, 60)",141.596738298
20160816_0947_1/6,"(125, 125)","(35, 56)",142.523820439
20160816_0947_1/7,"(125, 125)","(37, 55)",141.49934628
20160816_0947_1/8,"(125, 125)","(35, 89)",158.198590514
20160816_0947_1/9,"(125, 125)","(208, 182)",-34.4792156861
20160816_0948_0/0,"(125, 125)","(197, 43)",48.7152891054
20160816_0948_1/0,"(125, 125)","(40, 65)",144.782407032
20160816_0948_1/1,"(125, 125)","(37, 66)",146.159943865
20160816_0949_0/0,"(125, 125)","(208, 65)",35.8628489859
20160816_0950_1/1,"(125, 125)","(209, 65)",35.537677792
20160816_0950_1/2,"(125, 125)","(209, 65)",35.537677792
20160816_0951_0/1,"(125, 125)","(128, 32)",88.152389734
20160816_0951_0/2,"(125, 125)","(58, 44)",129.59620864
20160816_0951_1/0,"(125, 125)","(236, 96)",14.6418845412
20160816_0951_1/1,"(125, 125)","(140, 30)",81.0273733851
20160816_0951_1/2,"(125, 125)","(219, 52)",37.8327612715
20160816_0951_1/5,"(125, 125)","(224, 35)",42.2736890061
20160816_0951_1/6,"(125, 125)","(224, 35)",42.2736890061
20160816_0951_1/7,"(125, 125)","(197, 19)",55.8138775136
20160816_0952_1/0,"(125, 125)","(197, 19)",55.8138775136
20160816_0952_1/1,"(125, 125)","(201, 19)",54.3601908019
20160816_0952_1/2,"(125, 125)","(189, 12)",60.4740126888
20160816_0952_1/3,"(125, 125)","(212, 28)",48.1108406535
20160816_0952_1/4,"(125, 125)","(212, 28)",48.1108406535
20160816_0953_0/2,"(125, 125)","(209, 176)",-31.2637316944
20160816_0953_1/0,"(125, 125)","(230, 94)",16.448608127
20160816_0953_1/1,"(125, 125)","(225, 153)",-15.6422464572
20160816_0953_1/2,"(125, 125)","(213, 182)",-32.9322310413
20160816_0953_1/3,"(125, 125)","(213, 182)",-32.9322310413
20160816_0953_1/4,"(125, 125)","(232, 110)",7.98011374517
20160816_0954_1/1,"(125, 125)","(228, 165)",-21.2236565028
20160816_0954_1/2,"(125, 125)","(199, 203)",-46.5074357588
20160816_0954_1/3,"(125, 125)","(225, 165)",-21.8014094864
20160816_0954_1/4,"(125, 125)","(225, 165)",-21.8014094864
20160816_0955_1/0,"(125, 125)","(134, 38)",84.0938588862
20160816_0955_1/1,"(125, 125)","(210, 160)",-22.380135052
20160816_0955_1/2,"(125, 125)","(221, 156)",-17.896132925
20160816_0955_1/3,"(125, 125)","(220, 134)",-5.41186915232
20160816_0956_1/0,"(125, 125)","(220, 134)",-5.41186915232
20160816_0956_1/1,"(125, 125)","(220, 134)",-5.41186915232
20160816_0956_1/10,"(125, 125)","(186, 191)",-47.2545749659
20160816_0956_1/11,"(125, 125)","(197, 182)",-38.3674853849
20160816_0956_1/12,"(125, 125)","(37, 91)",158.875280854
20160816_0956_1/13,"(125, 125)","(37, 91)",158.875280854
20160816_0956_1/14,"(125, 125)","(23, 121)",177.754257434
20160816_0956_1/15,"(125, 125)","(8, 126)",-179.510304407
20160816_0956_1/17,"(125, 125)","(224, 164)",-21.501434324
20160816_0956_1/18,"(125, 125)","(26, 101)",166.37300514
20160816_0956_1/19,"(125, 125)","(31, 139)",-171.528855367
20160816_0956_1/2,"(125, 125)","(29, 98)",164.291362171
20160816_0956_1/20,"(125, 125)","(29, 101)",165.963756532
20160816_0956_1/21,"(125, 125)","(223, 97)",15.9453959009
20160816_0956_1/23,"(125, 125)","(90, 200)",-115.016893478
20160816_0956_1/24,"(125, 125)","(183, 217)",-57.7712425649
20160816_0956_1/3,"(125, 125)","(20, 77)",155.432828679
20160816_0956_1/4,"(125, 125)","(208, 133)",-5.50547785798
20160816_0956_1/5,"(125, 125)","(214, 161)",-22.0230554968
20160816_0956_1/6,"(125, 125)","(219, 118)",4.25884612217
20160816_0956_1/7,"(125, 125)","(34, 54)",142.037940763
20160816_0956_1/8,"(125, 125)","(202, 213)",-48.8140748343
20160816_0956_1/9,"(125, 125)","(54, 44)",131.235965135
20160816_0957_1/0,"(125, 125)","(219, 189)",-34.2490330068
20160816_0958_1/0,"(125, 125)","(41, 211)",-134.325963102
20160816_0958_1/1,"(125, 125)","(237, 59)",30.5102374061
20160816_0958_1/2,"(125, 125)","(209, 110)",10.1246716554
20160816_0959_0/12,"(125, 125)","(216, 144)",-11.7934296849
20160816_0959_1/0,"(125, 125)","(208, 43)",44.6527571029
20160816_0959_1/2,"(125, 125)","(208, 43)",44.6527571029
20160816_0959_1/3,"(125, 125)","(208, 43)",44.6527571029
20160816_0959_1/4,"(125, 125)","(195, 40)",50.5275401517
20160816_0959_1/5,"(125, 125)","(169, 14)",68.3768038721
20160816_0959_1/6,"(125, 125)","(186, 21)",59.6067373544
20160816_1000_0/10,"(125, 125)","(236, 188)",-29.5778386813
20160816_1000_0/8,"(125, 125)","(52, 28)",126.964289289
20160816_1000_1/1,"(125, 125)","(61, 27)",123.146995832
20160816_1001_0/0,"(125, 125)","(230, 38)",39.6441749571
20160816_1001_0/1,"(125, 125)","(158, 24)",71.9060934559
20160816_1001_1/0,"(125, 125)","(73, 200)",-124.73485954
20160816_1002_1/0,"(125, 125)","(49, 212)",-131.139267375
20160816_1002_1/1,"(125, 125)","(64, 31)",122.980997545
20160816_1002_1/10,"(125, 125)","(19, 92)",162.7075506
20160816_1002_1/11,"(125, 125)","(19, 89)",161.241349652
20160816_1002_1/12,"(125, 125)","(26, 73)",152.289185985
20160816_1002_1/2,"(125, 125)","(54, 54)",135.0
20160816_1002_1/3,"(125, 125)","(34, 33)",134.686911425
20160816_1002_1/4,"(125, 125)","(20, 36)",139.714754519
20160816_1002_1/5,"(125, 125)","(18, 86)",159.973910906
20160816_1002_1/6,"(125, 125)","(19, 86)",159.800193379
20160816_1002_1/7,"(125, 125)","(216, 166)",-24.2539197243
20160816_1002_1/8,"(125, 125)","(233, 162)",-18.9110800746
20160816_1002_1/9,"(125, 125)","(233, 162)",-18.9110800746
20160816_1003_0/0,"(125, 125)","(28, 175)",-152.730528012
20160816_1003_1/0,"(125, 125)","(234, 168)",-21.5290068818
20160816_1003_1/1,"(125, 125)","(234, 166)",-20.6136288982
20160816_1003_1/10,"(125, 125)","(236, 149)",-12.2004687274
20160816_1003_1/11,"(125, 125)","(38, 27)",131.597230229
20160816_1003_1/12,"(125, 125)","(18, 104)",168.896166563
20160816_1003_1/13,"(125, 125)","(232, 166)",-20.9657118406
20160816_1003_1/14,"(125, 125)","(238, 177)",-24.7107994622
20160816_1003_1/15,"(125, 125)","(238, 126)",-0.507029060915
20160816_1003_1/16,"(125, 125)","(241, 112)",6.39439776523
20160816_1003_1/17,"(125, 125)","(49, 188)",-140.343055759
20160816_1003_1/18,"(125, 125)","(174, 218)",-62.2160735878
20160816_1003_1/2,"(125, 125)","(37, 62)",144.400780041
20160816_1003_1/3,"(125, 125)","(39, 53)",140.063616853
20160816_1003_1/4,"(125, 125)","(216, 137)",-7.51214410305
20160816_1003_1/5,"(125, 125)","(234, 133)",-4.19766835716
20160816_1003_1/6,"(125, 125)","(234, 134)",-4.72013693104
20160816_1003_1/7,"(125, 125)","(229, 154)",-15.5809238483
20160816_1003_1/8,"(125, 125)","(229, 154)",-15.5809238483
20160816_1003_1/9,"(125, 125)","(79, 29)",115.602187551
20160816_1005_1/0,"(125, 125)","(134, 230)",-85.1009075462
20160816_1005_1/1,"(125, 125)","(135, 227)",-84.4006606635
20160816_1005_1/2,"(125, 125)","(77, 236)",-113.385221057
20160816_1006_1/0,"(125, 125)","(42, 105)",166.452061012
20160816_1006_1/1,"(125, 125)","(21, 62)",148.793808612
20160816_1006_1/2,"(125, 125)","(71, 38)",121.827446577
20160816_1006_1/3,"(125, 125)","(157, 91)",46.7357045889
20160816_1006_1/4,"(125, 125)","(200, 71)",35.7538872544
20160816_1006_1/5,"(125, 125)","(42, 51)",138.280880773
20160816_1006_1/6,"(125, 125)","(49, 199)",-135.763898461
20160816_1006_1/7,"(125, 125)","(50, 194)",-137.38594403
20160816_1007_0/0,"(125, 125)","(47, 75)",147.339087278
20160816_1007_0/1,"(125, 125)","(30, 112)",172.207921922
20160816_1007_0/3,"(125, 125)","(175, 45)",57.9946167919
20160816_1007_0/4,"(125, 125)","(193, 163)",-29.1974860461
20160816_1007_0/6,"(125, 125)","(54, 158)",-155.071525865
20160816_1007_1/0,"(125, 125)","(214, 138)",-8.31027716752
20160816_1007_1/1,"(125, 125)","(208, 133)",-5.50547785798
20160816_1007_1/10,"(125, 125)","(141, 35)",79.9194020125
20160816_1007_1/2,"(125, 125)","(214, 161)",-22.0230554968
20160816_1007_1/3,"(125, 125)","(213, 162)",-22.8045404713
20160816_1007_1/4,"(125, 125)","(153, 200)",-69.5277204803
20160816_1007_1/5,"(125, 125)","(217, 134)",-5.5872439642
20160816_1007_1/6,"(125, 125)","(135, 206)",-82.9620592368
20160816_1007_1/7,"(125, 125)","(122, 127)",-146.309932474
20160816_1007_1/9,"(125, 125)","(157, 33)",70.8209919742
20160816_1008_0/0,"(125, 125)","(141, 48)",78.2614287933
20160816_1008_0/2,"(125, 125)","(180, 150)",-24.4439547804
20160816_1008_0/3,"(125, 125)","(199, 148)",-17.265809495
20160816_1008_0/5,"(125, 125)","(201, 70)",35.8926656877
20160816_1008_1/0,"(125, 125)","(166, 46)",62.5712587783
20160816_1008_1/1,"(125, 125)","(135, 35)",83.6598082541
20160816_1008_1/10,"(125, 125)","(87, 47)",115.974393962
20160816_1008_1/11,"(125, 125)","(211, 131)",-3.99091309843
20160816_1008_1/2,"(125, 125)","(160, 51)",64.6871161981
20160816_1008_1/3,"(125, 125)","(143, 29)",79.3803447238
20160816_1008_1/4,"(125, 125)","(135, 37)",83.5169263071
20160816_1008_1/5,"(125, 125)","(162, 52)",63.1218602479
20160816_1008_1/6,"(125, 125)","(149, 193)",-70.5599651718
20160816_1008_1/8,"(125, 125)","(76, 212)",-119.389011466
20160816_1008_1/9,"(125, 125)","(126, 240)",-89.5017883874
20160816_1009_1/0,"(125, 125)","(122, 48)",92.231174608
20160816_1009_1/1,"(125, 125)","(137, 210)",-81.9642892895
20160816_1009_1/11,"(125, 125)","(153, 204)",-70.4841269904
20160816_1009_1/2,"(125, 125)","(185, 187)",-45.9391909457
20160816_1009_1/3,"(125, 125)","(118, 43)",94.879273783
20160816_1009_1/4,"(125, 125)","(161, 216)",-68.4160307582
