20160814_1002_1/5,"(125, 125)","(213, 98)",17.0569655766
20160814_1002_1/6,"(125, 125)","(228, 103)",12.0567625338
20160814_1002_1/7,"(125, 125)","(209, 91)",22.0362269401
20160814_1002_1/8,"(125, 125)","(87, 198)",-117.499138731
20160814_1002_1/9,"(125, 125)","(76, 218)",-117.783926412
20160814_1003_0/0,"(125, 125)","(163, 54)",61.8438085517
20160814_1003_0/1,"(125, 125)","(170, 46)",60.3332847931
20160814_1003_1/0,"(125, 125)","(184, 157)",-28.4742036101
20160814_1003_1/1,"(125, 125)","(206, 79)",29.5922963594
20160814_1003_1/10,"(125, 125)","(120, 226)",-92.8341110163
20160814_1003_1/11,"(125, 125)","(65, 194)",-131.009086902
20160814_1003_1/12,"(125, 125)","(98, 210)",-107.622297229
20160814_1003_1/13,"(125, 125)","(63, 190)",-133.646808046
20160814_1003_1/14,"(125, 125)","(170, 56)",56.8886580396
20160814_1003_1/15,"(125, 125)","(107, 221)",-100.619655276
20160814_1003_1/16,"(125, 125)","(215, 102)",14.3354354195
20160814_1003_1/17,"(125, 125)","(81, 203)",-119.427456403
20160814_1003_1/18,"(125, 125)","(213, 86)",23.902050411
20160814_1003_1/19,"(125, 125)","(97, 211)",-108.034285567
20160814_1003_1/2,"(125, 125)","(200, 105)",14.9314171781
20160814_1003_1/20,"(125, 125)","(85, 198)",-118.720326798
20160814_1003_1/21,"(125, 125)","(105, 229)",-100.885527055
20160814_1003_1/22,"(125, 125)","(51, 202)",-133.861822993
20160814_1003_1/3,"(125, 125)","(216, 105)",12.3954068338
20160814_1003_1/4,"(125, 125)","(57, 188)",-137.185800807
20160814_1003_1/5,"(125, 125)","(67, 182)",-135.498211613
20160814_1003_1/6,"(125, 125)","(80, 192)",-123.886959464
20160814_1003_1/7,"(125, 125)","(182, 63)",47.4059705166
20160814_1003_1/8,"(125, 125)","(204, 92)",22.671343622
20160814_1003_1/9,"(125, 125)","(74, 200)",-124.215702132
20160814_1004_1/0,"(125, 125)","(217, 179)",-30.4110812671
20160814_1004_1/1,"(125, 125)","(219, 158)",-19.3443292721
20160814_1004_1/10,"(125, 125)","(77, 183)",-129.61068824
20160814_1004_1/12,"(125, 125)","(76, 184)",-129.709918795
20160814_1004_1/2,"(125, 125)","(207, 137)",-8.32565033043
20160814_1004_1/3,"(125, 125)","(67, 157)",-151.113418233
20160814_1004_1/4,"(125, 125)","(127, 216)",-88.7409547928
20160814_1004_1/5,"(125, 125)","(196, 152)",-20.8208928533
20160814_1004_1/6,"(125, 125)","(186, 140)",-13.8150253413
20160814_1004_1/7,"(125, 125)","(94, 191)",-115.159301916
20160814_1004_1/8,"(125, 125)","(109, 221)",-99.462322208
20160814_1004_1/9,"(125, 125)","(61, 196)",-132.03176597
20160814_1005_1/0,"(125, 125)","(77, 194)",-124.824489157
20160814_1005_1/1,"(125, 125)","(87, 180)",-124.640947512
20160814_1005_1/3,"(125, 125)","(99, 177)",-116.565051177
20160814_1005_1/4,"(125, 125)","(112, 205)",-99.2298862437
20160814_1005_1/6,"(125, 125)","(65, 168)",-144.372092709
20160814_1005_1/7,"(125, 125)","(101, 206)",-106.504361382
20160814_1005_1/8,"(125, 125)","(72, 197)",-126.35719742
20160814_1005_1/9,"(125, 125)","(70, 191)",-129.805571092
20160814_1006_1/0,"(125, 125)","(209, 133)",-5.44033203101
20160814_1007_1/0,"(125, 125)","(215, 129)",-2.54480437981
20160814_1007_1/1,"(125, 125)","(209, 68)",34.1596945457
20160814_1007_1/10,"(125, 125)","(204, 61)",39.0118516242
20160814_1007_1/11,"(125, 125)","(214, 101)",15.0915726786
20160814_1007_1/12,"(125, 125)","(218, 98)",16.189206257
20160814_1007_1/13,"(125, 125)","(209, 102)",15.3128183608
20160814_1007_1/14,"(125, 125)","(207, 78)",29.8200725655
20160814_1007_1/15,"(125, 125)","(218, 96)",17.3189384315
20160814_1007_1/16,"(125, 125)","(201, 86)",27.1649850573
20160814_1007_1/17,"(125, 125)","(213, 82)",26.0418165949
20160814_1007_1/2,"(125, 125)","(213, 117)",5.19442890773
20160814_1007_1/3,"(125, 125)","(223, 112)",7.55634405644
20160814_1007_1/4,"(125, 125)","(208, 41)",45.3430843995
20160814_1007_1/5,"(125, 125)","(216, 89)",21.5839692418
20160814_1007_1/6,"(125, 125)","(219, 83)",24.0754982551
20160814_1007_1/7,"(125, 125)","(226, 101)",13.3669306963
20160814_1007_1/8,"(125, 125)","(214, 98)",16.8762646167
20160814_1007_1/9,"(125, 125)","(217, 90)",20.8285557902
20160814_1008_1/0,"(125, 125)","(214, 106)",12.0507848834
20160814_1008_1/10,"(125, 125)","(210, 67)",34.3077878447
20160814_1008_1/11,"(125, 125)","(200, 73)",34.7348595398
20160814_1008_1/12,"(125, 125)","(64, 181)",-137.447048642
20160814_1008_1/16,"(125, 125)","(194, 97)",22.0871716032
20160814_1008_1/17,"(125, 125)","(202, 90)",24.4439547804
20160814_1008_1/19,"(125, 125)","(206, 86)",25.7099537808
20160814_1008_1/2,"(125, 125)","(210, 129)",-2.69428428986
20160814_1008_1/20,"(125, 125)","(198, 167)",-29.9136459915
20160814_1008_1/22,"(125, 125)","(221, 131)",-3.576334375
20160814_1008_1/23,"(125, 125)","(218, 140)",-9.16234704572
20160814_1008_1/3,"(125, 125)","(211, 81)",27.0955524938
20160814_1008_1/4,"(125, 125)","(223, 119)",3.50353164478
20160814_1008_1/5,"(125, 125)","(212, 156)",-19.6120937089
20160814_1008_1/6,"(125, 125)","(219, 165)",-23.0513009165
20160814_1008_1/7,"(125, 125)","(223, 105)",11.5346206536
20160814_1008_1/8,"(125, 125)","(200, 66)",38.1909498204
20160814_1008_1/9,"(125, 125)","(89, 191)",-118.610459666
20160814_1009_0/0,"(125, 125)","(122, 179)",-93.1798301199
20160814_1009_0/1,"(125, 125)","(80, 177)",-130.872408297
20160814_1009_1/0,"(125, 125)","(224, 77)",25.8663567941
20160814_1009_1/1,"(125, 125)","(214, 47)",41.2314702909
20160814_1009_1/2,"(125, 125)","(230, 117)",4.35697500585
20160814_1009_1/3,"(125, 125)","(183, 90)",31.1088088285
20160814_1009_1/4,"(125, 125)","(196, 80)",32.3666380647
20160814_1009_1/5,"(125, 125)","(210, 72)",31.9447527762
20160814_1010_0/2,"(125, 125)","(82, 204)",-118.559620478
20160814_1010_1/0,"(125, 125)","(199, 62)",40.4094568144
20160814_1010_1/1,"(125, 125)","(204, 82)",28.5596204783
20160814_1011_1/2,"(125, 125)","(205, 131)",-4.28915332882
20160814_1011_1/3,"(125, 125)","(216, 145)",-12.3954068338
20160814_1011_1/4,"(125, 125)","(216, 121)",2.51687565694
20160814_1011_1/5,"(125, 125)","(220, 109)",9.56009648089
20160814_1011_1/6,"(125, 125)","(222, 127)",-1.18118891333
20160814_1011_1/7,"(125, 125)","(210, 121)",2.69428428986
20160814_1011_1/9,"(125, 125)","(210, 143)",-11.9565842431
20160814_1014_1/0,"(125, 125)","(220, 82)",24.353009175
20160814_1014_1/1,"(125, 125)","(214, 85)",24.2009715912
20160814_1016_1/0,"(125, 125)","(210, 143)",-11.9565842431
20160814_1016_1/1,"(125, 125)","(151, 206)",-72.2040110761
20160814_1016_1/2,"(125, 125)","(156, 210)",-69.9627898308
20160814_1016_1/3,"(125, 125)","(98, 212)",-107.241459399
20160814_1016_1/4,"(125, 125)","(87, 212)",-113.59482057
20160814_1016_1/5,"(125, 125)","(46, 196)",-138.052882515
20160814_1018_1/0,"(125, 125)","(191, 193)",-45.8550973963
20160814_1018_1/1,"(125, 125)","(219, 135)",-6.07245640721
20160814_1019_1/0,"(125, 125)","(156, 29)",72.103867075
20160814_1019_1/1,"(125, 125)","(149, 30)",75.8219355853
20160814_1019_1/10,"(125, 125)","(213, 149)",-15.2551187031
20160814_1019_1/11,"(125, 125)","(210, 155)",-19.4400348282
20160814_1019_1/12,"(125, 125)","(217, 145)",-12.2647737279
20160814_1019_1/2,"(125, 125)","(197, 48)",46.9219559589
20160814_1019_1/3,"(125, 125)","(183, 50)",52.2840236544
20160814_1019_1/4,"(125, 125)","(181, 67)",46.0050860053
20160814_1019_1/5,"(125, 125)","(174, 56)",54.6197277997
20160814_1019_1/6,"(125, 125)","(129, 38)",87.367565131
20160814_1019_1/7,"(125, 125)","(209, 147)",-14.6763931375
20160814_1019_1/8,"(125, 125)","(203, 90)",24.166629843
20160814_1019_1/9,"(125, 125)","(209, 172)",-29.2280519431
20160814_1021_0/2,"(125, 125)","(55, 161)",-152.783888443
20160814_1022_1/0,"(125, 125)","(204, 104)",14.886266849
20160814_1022_1/1,"(125, 125)","(223, 84)",22.7028421232
20160814_1022_1/10,"(125, 125)","(220, 77)",26.8057883298
20160814_1022_1/11,"(125, 125)","(201, 78)",31.7335191534
20160814_1022_1/12,"(125, 125)","(198, 104)",16.0490047925
20160814_1022_1/13,"(125, 125)","(225, 93)",17.7446716251
20160814_1022_1/14,"(125, 125)","(227, 109)",8.91492695715
20160814_1022_1/2,"(125, 125)","(226, 111)",7.89170242824
20160814_1022_1/3,"(125, 125)","(226, 98)",14.966719564
20160814_1022_1/4,"(125, 125)","(215, 88)",22.3481083479
20160814_1022_1/5,"(125, 125)","(219, 114)",6.67446904712
20160814_1022_1/6,"(125, 125)","(231, 106)",10.162083194
20160814_1022_1/7,"(125, 125)","(228, 115)",5.54531730886
20160814_1022_1/8,"(125, 125)","(124, 57)",90.8425242607
20160814_1022_1/9,"(125, 125)","(211, 58)",37.9210783954
20160814_1023_1/0,"(125, 125)","(218, 80)",25.8209919742
20160814_1023_1/10,"(125, 125)","(214, 135)",-6.41084002023
20160814_1023_1/11,"(125, 125)","(225, 115)",5.7105931375
20160814_1023_1/12,"(125, 125)","(213, 141)",-10.3048464688
20160814_1023_1/13,"(125, 125)","(203, 103)",15.7511736635
20160814_1023_1/15,"(125, 125)","(67, 99)",155.85445804
20160814_1023_1/2,"(125, 125)","(224, 84)",22.4964715002
20160814_1023_1/3,"(125, 125)","(218, 132)",-4.30446896051
20160814_1023_1/6,"(125, 125)","(219, 120)",3.04477844419
20160814_1023_1/7,"(125, 125)","(223, 117)",4.66685837144
20160814_1026_0/1,"(125, 125)","(56, 119)",175.030259272
20160814_1026_0/4,"(125, 125)","(120, 47)",93.6677880555
20160814_1026_1/0,"(125, 125)","(216, 108)",10.5816355209
20160814_1026_1/1,"(125, 125)","(199, 87)",27.1811110855
20160814_1026_1/2,"(125, 125)","(221, 111)",8.29714496984
20160814_1026_1/3,"(125, 125)","(203, 114)",8.02723751043
20160814_1026_1/4,"(125, 125)","(216, 109)",9.97205768733
20160814_1026_1/5,"(125, 125)","(230, 89)",18.9246444161
20160814_1026_1/6,"(125, 125)","(227, 87)",20.4328286794
20160814_1026_1/7,"(125, 125)","(231, 90)",18.272638267
20160814_1028_1/0,"(125, 125)","(144, 48)",76.138972437
20160814_1028_1/1,"(125, 125)","(150, 36)",74.3100070709
20160814_1028_1/2,"(125, 125)","(202, 33)",50.0721328725
20160814_1028_1/3,"(125, 125)","(115, 197)",-97.907162703
