20160814_1003_1/22,"(125, 125)","(77, 184)",-129.130399557
20160814_1003_1/3,"(125, 125)","(221, 105)",11.768288932
20160814_1003_1/4,"(125, 125)","(76, 198)",-123.87081071
20160814_1003_1/5,"(125, 125)","(63, 183)",-136.909152433
20160814_1003_1/6,"(125, 125)","(88, 204)",-115.096250463
20160814_1003_1/7,"(125, 125)","(168, 70)",51.9810574068
20160814_1003_1/8,"(125, 125)","(202, 100)",17.9873346521
20160814_1003_1/9,"(125, 125)","(76, 185)",-129.237367113
20160814_1004_1/0,"(125, 125)","(189, 166)",-32.6446401349
20160814_1004_1/1,"(125, 125)","(190, 157)",-26.2113780178
20160814_1004_1/10,"(125, 125)","(74, 173)",-136.735704589
20160814_1004_1/12,"(125, 125)","(91, 190)",-117.613027823
20160814_1004_1/2,"(125, 125)","(222, 148)",-13.3392489034
20160814_1004_1/3,"(125, 125)","(22, 155)",-163.76115837
20160814_1004_1/4,"(125, 125)","(136, 223)",-83.5956472736
20160814_1004_1/5,"(125, 125)","(198, 160)",-25.6154843206
20160814_1004_1/6,"(125, 125)","(192, 156)",-24.8293465881
20160814_1004_1/7,"(125, 125)","(74, 179)",-133.363422958
20160814_1004_1/8,"(125, 125)","(123, 186)",-91.8778774473
20160814_1004_1/9,"(125, 125)","(73, 168)",-140.411869152
20160814_1005_1/0,"(125, 125)","(110, 211)",-99.8939206697
20160814_1005_1/1,"(125, 125)","(57, 189)",-136.735704589
20160814_1005_1/3,"(125, 125)","(112, 209)",-98.79741071
20160814_1005_1/4,"(125, 125)","(118, 187)",-96.4416000993
20160814_1005_1/6,"(125, 125)","(73, 179)",-133.919075813
20160814_1005_1/7,"(125, 125)","(112, 191)",-101.142889858
20160814_1005_1/8,"(125, 125)","(83, 175)",-130.030259272
20160814_1005_1/9,"(125, 125)","(82, 174)",-131.268603001
20160814_1006_1/0,"(125, 125)","(209, 143)",-12.094757077
20160814_1007_1/0,"(125, 125)","(195, 131)",-4.89909245379
20160814_1007_1/1,"(125, 125)","(202, 74)",33.5180086453
20160814_1007_1/10,"(125, 125)","(187, 71)",41.054813771
20160814_1007_1/11,"(125, 125)","(186, 122)",2.81555668421
20160814_1007_1/12,"(125, 125)","(187, 100)",21.9605640201
20160814_1007_1/13,"(125, 125)","(202, 115)",7.39959465989
20160814_1007_1/14,"(125, 125)","(187, 92)",28.0245005321
20160814_1007_1/15,"(125, 125)","(213, 105)",12.8042660653
20160814_1007_1/16,"(125, 125)","(214, 96)",18.0478210688
20160814_1007_1/17,"(125, 125)","(204, 88)",25.0962504627
20160814_1007_1/2,"(125, 125)","(214, 122)",1.93058744117
20160814_1007_1/3,"(125, 125)","(218, 119)",3.69138598645
20160814_1007_1/4,"(125, 125)","(195, 58)",43.7455483773
20160814_1007_1/5,"(125, 125)","(195, 91)",25.9065079995
20160814_1007_1/6,"(125, 125)","(193, 88)",28.551391873
20160814_1007_1/7,"(125, 125)","(197, 94)",23.2945632539
20160814_1007_1/8,"(125, 125)","(204, 106)",13.5231606504
20160814_1007_1/9,"(125, 125)","(205, 95)",20.5560452196
20160814_1008_1/0,"(125, 125)","(199, 112)",9.96380418991
20160814_1008_1/10,"(125, 125)","(205, 77)",30.9637565321
20160814_1008_1/11,"(125, 125)","(202, 87)",26.2666383571
20160814_1008_1/12,"(125, 125)","(63, 184)",-136.420265546
20160814_1008_1/16,"(125, 125)","(188, 106)",16.7826441453
20160814_1008_1/17,"(125, 125)","(204, 108)",12.1442780496
20160814_1008_1/19,"(125, 125)","(206, 91)",22.7703789088
20160814_1008_1/2,"(125, 125)","(219, 121)",2.43664824681
20160814_1008_1/20,"(125, 125)","(205, 180)",-34.5085229877
20160814_1008_1/22,"(125, 125)","(215, 137)",-7.59464336859
20160814_1008_1/23,"(125, 125)","(209, 149)",-15.9453959009
20160814_1008_1/3,"(125, 125)","(184, 93)",28.4742036101
20160814_1008_1/4,"(125, 125)","(212, 126)",-0.658543177564
20160814_1008_1/5,"(125, 125)","(199, 172)",-32.4210647625
20160814_1008_1/6,"(125, 125)","(207, 174)",-30.8608916883
20160814_1008_1/7,"(125, 125)","(200, 90)",25.0168934781
20160814_1008_1/8,"(125, 125)","(209, 72)",32.2499741642
20160814_1008_1/9,"(125, 125)","(82, 179)",-128.530180015
20160814_1009_0/0,"(125, 125)","(125, 190)",-90.0
20160814_1009_0/1,"(125, 125)","(71, 185)",-131.987212496
20160814_1009_1/0,"(125, 125)","(210, 109)",10.6603482945
20160814_1009_1/1,"(125, 125)","(203, 88)",25.3777438613
20160814_1009_1/2,"(125, 125)","(213, 124)",0.651060380229
20160814_1009_1/3,"(125, 125)","(184, 105)",18.7257878453
20160814_1009_1/4,"(125, 125)","(197, 107)",14.0362434679
20160814_1009_1/5,"(125, 125)","(188, 99)",22.4258619214
20160814_1010_0/2,"(125, 125)","(73, 186)",-130.446232021
20160814_1010_1/0,"(125, 125)","(210, 105)",13.2405199152
20160814_1010_1/1,"(125, 125)","(203, 80)",29.9816393688
20160814_1011_1/2,"(125, 125)","(201, 123)",1.50743575877
20160814_1011_1/3,"(125, 125)","(191, 166)",-31.8490513191
20160814_1011_1/4,"(125, 125)","(200, 121)",3.05288251479
20160814_1011_1/5,"(125, 125)","(208, 105)",13.547938988
20160814_1011_1/6,"(125, 125)","(219, 120)",3.04477844419
20160814_1011_1/7,"(125, 125)","(196, 111)",11.1546597389
20160814_1011_1/9,"(125, 125)","(198, 165)",-28.7203267979
20160814_1014_1/0,"(125, 125)","(172, 73)",47.8912695962
20160814_1014_1/1,"(125, 125)","(134, 36)",84.2256740973
20160814_1016_1/0,"(125, 125)","(220, 137)",-7.19923363837
20160814_1016_1/1,"(125, 125)","(138, 189)",-78.5180086453
20160814_1016_1/2,"(125, 125)","(165, 205)",-63.4349488229
20160814_1016_1/3,"(125, 125)","(99, 189)",-112.109448344
20160814_1016_1/4,"(125, 125)","(85, 199)",-118.393019421
20160814_1016_1/5,"(125, 125)","(57, 180)",-141.033253006
20160814_1018_1/0,"(125, 125)","(170, 190)",-55.3048464688
20160814_1018_1/1,"(125, 125)","(208, 128)",-2.07003065304
20160814_1019_1/0,"(125, 125)","(140, 30)",81.0273733851
20160814_1019_1/1,"(125, 125)","(139, 63)",77.2756443146
20160814_1019_1/10,"(125, 125)","(192, 146)",-17.4027041314
20160814_1019_1/11,"(125, 125)","(209, 159)",-22.0362269401
20160814_1019_1/12,"(125, 125)","(195, 132)",-5.7105931375
20160814_1019_1/2,"(125, 125)","(172, 71)",48.9646547229
20160814_1019_1/3,"(125, 125)","(184, 48)",52.5394451395
20160814_1019_1/4,"(125, 125)","(167, 79)",47.6025622025
20160814_1019_1/5,"(125, 125)","(151, 66)",66.2179695768
20160814_1019_1/6,"(125, 125)","(130, 39)",86.6725957583
20160814_1019_1/7,"(125, 125)","(217, 138)",-8.04289423351
20160814_1019_1/8,"(125, 125)","(159, 86)",48.9182488641
20160814_1019_1/9,"(125, 125)","(218, 159)",-20.0819774842
20160814_1021_0/2,"(125, 125)","(70, 146)",-159.102234501
20160814_1022_1/0,"(125, 125)","(206, 105)",13.8696864385
20160814_1022_1/1,"(125, 125)","(192, 91)",26.9060934559
20160814_1022_1/10,"(125, 125)","(204, 116)",6.49934627965
20160814_1022_1/11,"(125, 125)","(194, 109)",13.0552472238
20160814_1022_1/12,"(125, 125)","(196, 115)",8.01709307366
20160814_1022_1/13,"(125, 125)","(207, 101)",16.3138524263
20160814_1022_1/14,"(125, 125)","(221, 101)",14.0362434679
20160814_1022_1/2,"(125, 125)","(209, 94)",20.2564621745
20160814_1022_1/3,"(125, 125)","(216, 120)",3.1449574647
20160814_1022_1/4,"(125, 125)","(189, 110)",13.1906107122
20160814_1022_1/5,"(125, 125)","(200, 117)",6.0885281542
20160814_1022_1/6,"(125, 125)","(180, 124)",1.04162667601
20160814_1022_1/7,"(125, 125)","(199, 119)",4.6354634269
20160814_1022_1/8,"(125, 125)","(118, 67)",96.8817236306
20160814_1022_1/9,"(125, 125)","(196, 115)",8.01709307366
20160814_1023_1/0,"(125, 125)","(216, 135)",-6.2710774495
20160814_1023_1/10,"(125, 125)","(206, 142)",-11.8530041677
20160814_1023_1/11,"(125, 125)","(209, 96)",19.0466242976
20160814_1023_1/12,"(125, 125)","(209, 160)",-22.619864948
20160814_1023_1/13,"(125, 125)","(206, 93)",21.557079285
20160814_1023_1/15,"(125, 125)","(57, 79)",145.92280472
20160814_1023_1/2,"(125, 125)","(191, 89)",28.610459666
20160814_1023_1/3,"(125, 125)","(195, 135)",-8.13010235416
20160814_1023_1/6,"(125, 125)","(183, 100)",23.3177083868
20160814_1023_1/7,"(125, 125)","(183, 115)",9.78240703181
20160814_1026_0/1,"(125, 125)","(53, 132)",-174.447028967
20160814_1026_0/4,"(125, 125)","(112, 50)",99.8335639642
20160814_1026_1/0,"(125, 125)","(208, 109)",10.9111283843
20160814_1026_1/1,"(125, 125)","(204, 101)",16.898648694
20160814_1026_1/2,"(125, 125)","(200, 115)",7.59464336859
20160814_1026_1/3,"(125, 125)","(196, 114)",8.80679269444
20160814_1026_1/4,"(125, 125)","(218, 99)",15.6193921387
20160814_1026_1/5,"(125, 125)","(197, 69)",37.8749836511
20160814_1026_1/6,"(125, 125)","(197, 83)",30.2564371635
20160814_1026_1/7,"(125, 125)","(197, 83)",30.2564371635
20160814_1028_1/0,"(125, 125)","(145, 53)",74.4758890032
20160814_1028_1/1,"(125, 125)","(144, 58)",74.1676133796
20160814_1028_1/2,"(125, 125)","(187, 65)",44.0608090543
20160814_1028_1/3,"(125, 125)","(126, 218)",-89.3839400916
