20160814_1023_1/6,"(125, 125)","(237, 117)",4.08561677997
20160814_1023_1/7,"(125, 125)","(243, 118)",3.39492354212
20160814_1026_0/1,"(125, 125)","(29, 137)",-172.874983651
20160814_1026_0/4,"(125, 125)","(141, 32)",80.238225225
20160814_1026_1/0,"(125, 125)","(236, 97)",14.1576326497
20160814_1026_1/1,"(125, 125)","(238, 75)",23.8683300133
20160814_1026_1/2,"(125, 125)","(242, 123)",0.979319654339
20160814_1026_1/3,"(125, 125)","(231, 107)",9.63753811293
20160814_1026_1/4,"(125, 125)","(231, 107)",9.63753811293
20160814_1026_1/5,"(125, 125)","(227, 70)",28.3342424831
20160814_1026_1/6,"(125, 125)","(235, 92)",16.699244234
20160814_1026_1/7,"(125, 125)","(235, 93)",16.2201936956
20160814_1028_1/0,"(125, 125)","(165, 9)",70.9743939624
20160814_1028_1/1,"(125, 125)","(170, 12)",68.2860649182
20160814_1028_1/2,"(125, 125)","(204, 51)",43.1282550347
20160814_1028_1/3,"(125, 125)","(125, 231)",-90.0
