key,length,raw_angle,x0,y0,date,time,cam_angle
20160816_1201_0/13,70,0.928611345,39.8,51.8,16-08-16,12:01:42:221,2.212981309
20160816_1201_1/14,44,4.869877917,53.3,46,16-08-16,12:01:42:551,-4.869877917
20160816_1201_0/14,93,5.126828651,61.5,36.5,16-08-16,12:01:45:304,-1.985235998
20160816_1201_0/15,92,5.125319609,62.8,36,16-08-16,12:01:45:313,-1.983726955
20160816_1201_0/16,122,4.833590868,65.8,34,16-08-16,12:01:48:266,-1.691998214
20160816_1201_0/17,81,4.92121322,66.5,38,16-08-16,12:01:51:840,-1.779620567
20160816_1201_0/18,35,4.95705873,68.9,39.3,16-08-16,12:01:52:277,-1.815466076
20160816_1201_0/19,71,4.870442479,70.8,36.3,16-08-16,12:01:55:079,-1.728849825
20160816_1201_1/15,39,5.020237233,99.8,81,16-08-16,12:01:57:340,-5.020237233
20160816_1201_1/16,45,5.187078105,69.5,79.2,16-08-16,12:01:58:005,-5.187078105
20160816_1201_0/20,49,5.411228984,69.8,41.8,16-08-16,12:01:58:446,-2.26963633
20160816_1201_1/17,66,4.995861639,98.2,83.4,16-08-16,12:01:59:813,-4.995861639
20160816_1202_1/0,95,5.694353901,66,74.5,16-08-16,12:02:00:719,-5.694353901
20160816_1202_1/1,91,5.231509638,60,70.8,16-08-16,12:02:03:642,-5.231509638
20160816_1202_1/2,71,5.310656782,95.2,89,16-08-16,12:02:04:999,-5.310656782
20160816_1202_1/3,110,5.308085689,63.3,71.1,16-08-16,12:02:06:169,-5.308085689
20160816_1202_1/4,87,5.200045194,62.3,73.5,16-08-16,12:02:08:705,-5.200045194
20160816_1202_1/5,108,5.575239299,63.5,71,16-08-16,12:02:11:064,-5.575239299
20160816_1202_1/6,48,4.945018678,102.5,83.5,16-08-16,12:02:13:641,-4.945018678
20160816_1202_1/7,83,4.949375574,60.8,69.3,16-08-16,12:02:13:931,-4.949375574
20160816_1202_1/8,49,5.463244789,102.5,86.8,16-08-16,12:02:16:440,-5.463244789
20160816_1202_1/9,88,5.644648478,62.8,67.4,16-08-16,12:02:17:749,-5.644648478
20160816_1202_1/10,84,5.650928299,63.5,65.7,16-08-16,12:02:17:783,-5.650928299
20160816_1202_1/11,39,4.832966437,104.5,89,16-08-16,12:02:21:036,-4.832966437
20160816_1202_1/12,23,4.6223436,104.8,91,16-08-16,12:02:23:280,-4.6223436
20160816_1202_1/13,60,4.829113907,58.4,54.6,16-08-16,12:02:25:740,-4.829113907
20160816_1202_1/15,23,5.099787568,104.9,96.8,16-08-16,12:02:30:687,-5.099787568
20160816_1202_1/17,28,4.520548707,106,93,16-08-16,12:02:37:281,-4.520548707
20160816_1202_1/18,48,5.354577498,101.6,97.1,16-08-16,12:02:39:461,-5.354577498
20160816_1202_1/20,35,5.363347983,104.4,98.4,16-08-16,12:02:44:270,-5.363347983
20160816_1202_1/21,32,5.192050774,99,101.3,16-08-16,12:02:48:879,-5.192050774
20160816_1202_1/22,40,4.781602763,81.5,111,16-08-16,12:02:50:933,-4.781602763
20160816_1202_1/24,26,2.505047795,80,103,16-08-16,12:02:55:815,-2.505047795
20160816_1203_1/2,47,5.413394128,67.5,57.3,16-08-16,12:03:06:237,-5.413394128
20160816_1203_1/5,106,4.92142959,64.6,57.2,16-08-16,12:03:08:133,-4.92142959
20160816_1203_0/2,68,4.478756227,96,57.5,16-08-16,12:03:08:260,-1.337163574
20160816_1203_1/6,82,5.323515378,63.6,56.8,16-08-16,12:03:10:771,-5.323515378
20160816_1203_1/7,58,4.399137232,65.8,55.8,16-08-16,12:03:13:832,-4.399137232
20160816_1203_1/11,62,5.413715226,66.3,59.9,16-08-16,12:03:17:322,-5.413715226
20160816_1203_1/13,84,4.925346258,60.6,76.9,16-08-16,12:03:29:802,-4.925346258
20160816_1203_1/17,29,3.405888881,48.2,24.6,16-08-16,12:03:46:643,-3.405888881
20160816_1203_1/18,24,1.058003504,89.6,110.4,16-08-16,12:03:48:989,-1.058003504
20160816_1203_0/4,113,5.066484943,63.7,34.3,16-08-16,12:03:49:568,-1.92489229
20160816_1203_1/19,25,4.613573468,99.6,105.6,16-08-16,12:03:49:918,-4.613573468
20160816_1203_0/5,109,4.612192462,63.6,39.4,16-08-16,12:03:52:581,-1.470599808
20160816_1203_0/6,113,4.774854948,61.8,38.6,16-08-16,12:03:55:526,-1.633262294
20160816_1203_0/7,114,4.474871074,61.7,41.4,16-08-16,12:03:58:225,-1.33327842
20160816_1204_0/0,89,4.818135423,62,46.1,16-08-16,12:04:01:331,-1.676542769
20160816_1204_1/0,29,4.077278839,85.2,98.2,16-08-16,12:04:02:650,-4.077278839
20160816_1204_0/1,91,4.78043966,62.3,47.8,16-08-16,12:04:04:047,-1.638847007
20160816_1204_1/1,26,4.232573818,88.7,98.3,16-08-16,12:04:05:742,-4.232573818
20160816_1204_0/2,92,4.755794791,62.4,49,16-08-16,12:04:07:240,-1.614202137
20160816_1204_1/2,37,4.219741161,98.8,92.2,16-08-16,12:04:10:329,-4.219741161
20160816_1204_1/3,30,4.361105208,91.5,89.7,16-08-16,12:04:12:050,-4.361105208
20160816_1204_1/4,70,5.414574292,71.3,52.8,16-08-16,12:04:14:138,-5.414574292
20160816_1204_1/5,73,5.207734745,73.8,53.8,16-08-16,12:04:16:683,-5.207734745
20160816_1204_1/6,70,5.176613372,73,56.5,16-08-16,12:04:16:715,-5.176613372
20160816_1204_1/7,26,4.59362817,96.3,83.5,16-08-16,12:04:18:877,-4.59362817
20160816_1204_1/8,67,5.588143621,73.8,57,16-08-16,12:04:19:629,-5.588143621
20160816_1204_1/9,23,3.604302813,99,72.8,16-08-16,12:04:20:237,-3.604302813
20160816_1204_1/10,26,4.898484649,95.5,76,16-08-16,12:04:20:980,-4.898484649
20160816_1204_1/11,60,5.070306769,73.5,56.3,16-08-16,12:04:21:799,-5.070306769
20160816_1204_1/12,59,5.072847101,73.5,57.7,16-08-16,12:04:21:814,-5.072847101
20160816_1204_0/6,27,5.641849578,92.6,59,16-08-16,12:04:22:116,-2.500256924
20160816_1204_1/13,22,4.395910004,98.4,80.4,16-08-16,12:04:24:049,-4.395910004
20160816_1204_1/14,86,4.964491683,67.5,61.5,16-08-16,12:04:24:944,-4.964491683
20160816_1204_1/15,85,4.962679377,68.3,59.9,16-08-16,12:04:24:960,-4.962679377
20160816_1204_1/16,35,4.417987614,98.2,77.8,16-08-16,12:04:26:706,-4.417987614
20160816_1204_1/17,33,4.424049458,96,77.2,16-08-16,12:04:26:722,-4.424049458
20160816_1204_1/18,32,4.424165201,98,79.3,16-08-16,12:04:26:737,-4.424165201
20160816_1204_1/19,85,4.908755127,57.8,56.8,16-08-16,12:04:28:898,-4.908755127
20160816_1204_1/20,50,5.340477307,62,61.2,16-08-16,12:04:32:090,-5.340477307
20160816_1204_1/21,25,4.513710564,103.4,104.2,16-08-16,12:04:32:495,-4.513710564
20160816_1204_1/22,34,3.895404523,105.8,109.2,16-08-16,12:04:33:832,-3.895404523
20160816_1204_1/23,59,5.390852798,56.8,59.4,16-08-16,12:04:37:762,-5.390852798
20160816_1204_1/24,46,4.744086452,59.3,58,16-08-16,12:04:40:995,-4.744086452
20160816_1204_1/25,35,4.2110611,106,89.5,16-08-16,12:04:45:790,-4.2110611
20160816_1204_1/26,38,1.695625588,70,64.3,16-08-16,12:04:50:993,-1.695625588
20160816_1204_1/27,28,5.204131862,70,65.2,16-08-16,12:04:54:784,-5.204131862
20160816_1204_1/28,22,5.205760355,70.1,63.3,16-08-16,12:04:54:850,-5.205760355
20160816_1204_1/29,51,5.515317618,71.8,59.6,16-08-16,12:04:58:214,-5.515317618
20160816_1205_0/2,25,1.40525982,79.8,22.3,16-08-16,12:05:33:208,1.736332834
20160816_1206_1/1,25,5.721907222,49,40.8,16-08-16,12:06:08:454,-5.721907222
20160816_1206_1/5,23,0.852806487,58.3,44.8,16-08-16,12:06:19:413,-0.852806487
20160816_1206_1/10,63,3.201389042,96.6,77.2,16-08-16,12:06:26:078,-3.201389042
20160816_1206_1/12,69,4.289236826,89.8,75.4,16-08-16,12:06:29:775,-4.289236826
20160816_1206_1/13,106,3.251185241,90.5,90.3,16-08-16,12:06:36:051,-3.251185241
20160816_1206_1/14,101,3.212597817,90.6,88.7,16-08-16,12:06:36:101,-3.212597817
20160816_1206_1/15,24,6.176018632,62,47.7,16-08-16,12:06:38:156,-6.176018632
20160816_1206_1/17,92,4.087513439,87.8,86.8,16-08-16,12:06:39:554,-4.087513439
20160816_1206_1/16,24,0.668436352,68.6,58.2,16-08-16,12:06:40:134,-0.668436352
20160816_1206_1/19,34,0.920974729,73,53.5,16-08-16,12:06:44:234,-0.920974729
20160816_1206_1/20,33,0.913839501,74.1,52.4,16-08-16,12:06:44:234,-0.913839501
20160816_1206_0/0,109,0.133853536,69.3,33,16-08-16,12:06:45:128,3.007739118
20160816_1206_0/2,29,4.588194624,96.5,84.8,16-08-16,12:06:58:414,-1.44660197
20160816_1207_1/0,28,1.428038941,89.8,38,16-08-16,12:07:01:582,-1.428038941
20160816_1207_1/4,28,0.664130116,86,32.8,16-08-16,12:07:06:417,-0.664130116
20160816_1207_1/8,26,0.766563359,82.3,44.8,16-08-16,12:07:16:781,-0.766563359
20160816_1207_1/10,63,4.062336339,94.6,101.6,16-08-16,12:07:25:175,-4.062336339
20160816_1207_0/0,22,0.197193626,109.2,13.6,16-08-16,12:07:25:762,2.944399027
20160816_1207_1/11,30,6.081066587,35.4,21.4,16-08-16,12:07:27:844,-6.081066587
20160816_1207_1/12,22,3.076684746,20.4,80.4,16-08-16,12:07:28:617,-3.076684746
20160816_1207_1/13,24,1.680468023,88.8,109,16-08-16,12:07:32:027,-1.680468023
20160816_1207_0/1,23,3.178269152,115.5,99.8,16-08-16,12:07:32:199,-0.036676498
20160816_1207_1/14,33,4.444410046,94,99.3,16-08-16,12:07:35:814,-4.444410046
20160816_1207_1/15,22,0.301246733,76.8,32.4,16-08-16,12:07:36:671,-0.301246733
20160816_1207_1/17,32,0.341483879,67.7,41.9,16-08-16,12:07:41:437,-0.341483879
20160816_1207_0/2,30,1.075519444,26.9,73.4,16-08-16,12:07:41:499,2.06607321
20160816_1207_1/18,31,4.644506731,84.5,99.6,16-08-16,12:07:42:201,-4.644506731
20160816_1207_1/19,32,4.105415264,96.5,102.8,16-08-16,12:07:43:711,-4.105415264
20160816_1207_1/20,22,1.175608626,77,43,16-08-16,12:07:45:109,-1.175608626
20160816_1207_1/21,25,5.004674695,92.4,101.4,16-08-16,12:07:45:774,-5.004674695
20160816_1207_1/22,22,3.914417547,79.2,44.2,16-08-16,12:07:49:107,-3.914417547
20160816_1207_1/25,24,4.918192877,91.9,97,16-08-16,12:07:54:816,-4.918192877
20160816_1207_1/26,32,0.625382288,76.8,41.5,16-08-16,12:07:56:186,-0.625382288
20160816_1207_1/28,30,0.616706016,76,43.2,16-08-16,12:07:56:202,-0.616706016
20160816_1207_1/27,30,0.616706016,76,43.2,16-08-16,12:07:56:202,-0.616706016
20160816_1208_1/0,46,4.471164745,94.1,97.8,16-08-16,12:08:04:296,-4.471164745
20160816_1208_1/1,24,0.695480631,74.3,44.1,16-08-16,12:08:05:455,-0.695480631
20160816_1208_1/6,22,0.479746721,82.3,105.5,16-08-16,12:08:10:532,-0.479746721
20160816_1208_1/7,22,4.491287823,79.6,94,16-08-16,12:08:11:510,-4.491287823
20160816_1208_1/8,24,0.948789494,77,105.4,16-08-16,12:08:12:523,-0.948789494
20160816_1208_1/9,25,4.57057624,82.2,102.2,16-08-16,12:08:13:033,-4.57057624
20160816_1208_1/10,35,4.640574206,80.8,101.3,16-08-16,12:08:14:721,-4.640574206
20160816_1208_1/11,27,4.444122774,76.2,100.6,16-08-16,12:08:17:570,-4.444122774
20160816_1208_1/12,22,1.632369933,78.8,109.6,16-08-16,12:08:19:445,-1.632369933
20160816_1208_1/14,25,4.917066181,85.4,95.8,16-08-16,12:08:22:323,-4.917066181
20160816_1208_1/15,43,4.440107511,88,92.8,16-08-16,12:08:26:719,-4.440107511
20160816_1208_1/16,60,3.765901679,94.2,72.8,16-08-16,12:08:29:715,-3.765901679
20160816_1208_1/17,112,3.23689754,93.3,68.3,16-08-16,12:08:33:492,-3.23689754
20160816_1208_1/18,108,3.676163982,91.6,68.4,16-08-16,12:08:37:340,-3.676163982
20160816_1208_0/0,26,5.63479685,137.5,12.3,16-08-16,12:08:50:486,-2.493204196
20160816_1208_1/19,45,3.672168231,54.3,61.6,16-08-16,12:08:51:435,-3.672168231
20160816_1208_1/20,39,5.330240419,58,72.8,16-08-16,12:08:52:242,-5.330240419
20160816_1208_1/21,55,4.424025346,65.3,84.5,16-08-16,12:08:55:416,-4.424025346
20160816_1208_1/22,45,4.415459019,64.8,84.2,16-08-16,12:08:58:209,-4.415459019
20160816_1209_1/0,27,3.667499788,77.2,83.6,16-08-16,12:09:02:180,-3.667499788
20160816_1209_1/3,29,1.342361982,79.5,31,16-08-16,12:09:08:282,-1.342361982
20160816_1209_1/4,22,1.00163022,84.9,90.2,16-08-16,12:09:10:494,-1.00163022
20160816_1209_1/5,28,4.734083513,77.8,89.3,16-08-16,12:09:11:866,-4.734083513
20160816_1209_1/6,23,6.090466312,84.2,80.4,16-08-16,12:09:14:090,-6.090466312
20160816_1209_1/7,27,6.084176173,84.3,88.5,16-08-16,12:09:18:154,-6.084176173
20160816_1209_1/8,25,4.183645565,74.3,75.8,16-08-16,12:09:24:440,-4.183645565
20160816_1209_1/9,23,4.709563256,68.8,79,16-08-16,12:09:27:968,-4.709563256
20160816_1209_1/11,74,4.96667634,59.5,43.3,16-08-16,12:09:33:310,-4.96667634
20160816_1209_1/13,26,3.989786755,75.4,79.6,16-08-16,12:09:36:044,-3.989786755
20160816_1209_1/14,26,5.915317593,69,89.5,16-08-16,12:09:36:658,-5.915317593
20160816_1209_1/15,38,3.248132946,76.9,107.1,16-08-16,12:09:40:002,-3.248132946
20160816_1209_1/16,98,3.887133278,80.3,110.3,16-08-16,12:09:43:223,-3.887133278
20160816_1209_1/17,25,0.986111964,78.8,51,16-08-16,12:09:49:398,-0.986111964
20160816_1209_1/18,73,4.948458564,76.8,73.6,16-08-16,12:09:49:448,-4.948458564
20160816_1209_0/0,38,1.294601272,73.8,63.1,16-08-16,12:09:49:909,1.846991382
20160816_1209_1/19,28,4.978425253,77.4,78.7,16-08-16,12:09:49:924,-4.978425253
20160816_1209_1/20,28,4.978425253,77.4,78.7,16-08-16,12:09:49:924,-4.978425253
20160816_1209_1/21,81,4.972798921,82.2,79.9,16-08-16,12:09:54:573,-4.972798921
20160816_1209_1/22,87,4.068464422,84.9,111.9,16-08-16,12:09:54:702,-4.068464422
20160816_1209_0/1,33,2.274056249,61.6,46.7,16-08-16,12:09:55:241,0.867536405
20160816_1209_1/23,54,5.480754742,68.4,57,16-08-16,12:09:56:408,-5.480754742
20160816_1209_0/2,25,0.885222084,64.2,52.2,16-08-16,12:09:56:702,2.256370569
20160816_1209_1/28,85,3.751495047,83.6,108.6,16-08-16,12:09:58:861,-3.751495047
20160816_1209_1/29,28,5.44505795,66.5,57.3,16-08-16,12:09:59:617,-5.44505795
20160816_1209_1/30,27,5.460975431,66.8,55.8,16-08-16,12:09:59:632,-5.460975431
20160816_1210_1/0,77,5.387492888,64.8,59,16-08-16,12:10:02:079,-5.387492888
20160816_1210_1/1,80,3.665404466,87,112,16-08-16,12:10:02:190,-3.665404466
20160816_1210_1/2,66,5.316906335,75.9,81.3,16-08-16,12:10:02:352,-5.316906335
20160816_1210_1/3,63,5.288770128,74.5,82,16-08-16,12:10:02:383,-5.288770128
20160816_1210_0/0,30,3.306668817,98.5,63.8,16-08-16,12:10:02:614,-0.165076164
20160816_1210_1/6,81,5.039174241,77,80.5,16-08-16,12:10:04:687,-5.039174241
20160816_1210_1/5,81,5.039174241,77,80.5,16-08-16,12:10:04:687,-5.039174241
20160816_1210_1/7,81,5.039174241,77,80.5,16-08-16,12:10:04:687,-5.039174241
20160816_1210_1/4,65,5.282178626,70.3,57.5,16-08-16,12:10:04:703,-5.282178626
20160816_1210_0/1,28,2.916923994,93.4,61.2,16-08-16,12:10:04:880,0.22466866
20160816_1210_0/2,28,2.83119593,74.2,47.9,16-08-16,12:10:05:721,0.310396724
20160816_1210_1/8,74,5.500420275,67.3,58.8,16-08-16,12:10:07:200,-5.500420275
20160816_1210_1/9,59,5.117395935,78.3,84.4,16-08-16,12:10:07:587,-5.117395935
20160816_1210_1/11,92,5.356230722,64.3,55.8,16-08-16,12:10:09:865,-5.356230722
20160816_1210_1/10,59,4.9376561,80,80.5,16-08-16,12:10:10:122,-4.9376561
20160816_1210_1/12,74,3.971712228,93.5,103.5,16-08-16,12:10:10:647,-3.971712228
20160816_1210_1/14,57,5.398356524,63.4,51,16-08-16,12:10:12:970,-5.398356524
20160816_1210_1/15,81,3.604448665,96.5,105,16-08-16,12:10:14:545,-3.604448665
20160816_1210_1/16,82,5.640807086,58.3,46.3,16-08-16,12:10:15:954,-5.640807086
20160816_1210_1/17,94,4.159816715,90.8,106,16-08-16,12:10:18:286,-4.159816715
20160816_1210_1/18,65,5.658982144,67.1,56.6,16-08-16,12:10:19:501,-5.658982144
20160816_1210_1/21,73,5.587119375,59.8,59.5,16-08-16,12:10:26:427,-5.587119375
20160816_1210_1/22,77,2.533957054,129,57.5,16-08-16,12:10:29:598,-2.533957054
20160816_1210_1/24,67,3.829696738,131.8,56.8,16-08-16,12:10:35:876,-3.829696738
20160816_1210_1/25,22,1.145530812,71.6,50.6,16-08-16,12:10:38:202,-1.145530812
20160816_1210_1/26,35,5.504553288,71.4,53.6,16-08-16,12:10:38:787,-5.504553288
20160816_1210_1/27,31,5.507389523,69.5,54.3,16-08-16,12:10:38:835,-5.507389523
20160816_1210_1/29,74,5.156474997,81.1,38.1,16-08-16,12:10:44:566,-5.156474997
20160816_1210_1/28,25,2.026942095,69.8,47.5,16-08-16,12:10:44:597,-2.026942095
20160816_1210_1/30,29,5.560989191,75.5,65.5,16-08-16,12:10:47:163,-5.560989191
20160816_1210_1/31,34,4.818999356,78.5,41.5,16-08-16,12:10:47:391,-4.818999356
20160816_1210_1/32,31,4.649074766,70,47,16-08-16,12:10:48:624,-4.649074766
20160816_1210_1/33,59,5.133869321,69.8,74.3,16-08-16,12:10:49:764,-5.133869321
20160816_1210_1/34,63,4.752572043,60.9,45.7,16-08-16,12:10:50:867,-4.752572043
20160816_1210_1/35,50,4.739710947,61.3,49,16-08-16,12:10:51:004,-4.739710947
20160816_1210_1/36,41,3.792443659,105.8,107.8,16-08-16,12:10:51:243,-3.792443659
20160816_1210_1/37,55,5.042025772,80,73.5,16-08-16,12:10:52:173,-5.042025772
20160816_1210_1/38,23,2.139844113,77,73.8,16-08-16,12:10:54:814,-2.139844113
20160816_1210_1/40,91,5.225636738,80,73,16-08-16,12:10:56:997,-5.225636738
20160816_1210_1/43,84,4.066756837,101.8,100,16-08-16,12:10:58:212,-4.066756837
20160816_1210_1/42,22,5.830376642,67.4,50.4,16-08-16,12:10:58:690,-5.830376642
20160816_1210_1/44,52,5.152290164,78.2,76.3,16-08-16,12:10:59:796,-5.152290164
20160816_1210_1/45,49,5.155236892,79.4,74.2,16-08-16,12:10:59:811,-5.155236892
20160816_1211_1/0,23,2.370819033,72.6,47.6,16-08-16,12:11:01:079,-2.370819033
20160816_1211_1/1,59,3.536052213,103.6,98.7,16-08-16,12:11:01:556,-3.536052213
20160816_1211_1/2,82,5.239529574,83.2,75,16-08-16,12:11:02:138,-5.239529574
20160816_1211_1/3,22,2.305658107,121.8,42.8,16-08-16,12:11:03:939,-2.305658107
20160816_1211_1/4,58,5.180480044,85.8,74,16-08-16,12:11:04:521,-5.180480044
20160816_1211_1/8,77,5.373127918,82.4,74,16-08-16,12:11:06:955,-5.373127918
20160816_1211_1/9,29,1.848568354,80.8,83.8,16-08-16,12:11:09:180,-1.848568354
20160816_1211_1/11,25,3.925116459,101.8,107.5,16-08-16,12:11:09:456,-3.925116459
20160816_1211_1/10,25,3.925116459,101.8,107.5,16-08-16,12:11:09:456,-3.925116459
20160816_1211_1/12,33,3.893031485,71,49.8,16-08-16,12:11:10:617,-3.893031485
20160816_1211_1/13,50,5.284694255,84.7,81.6,16-08-16,12:11:11:363,-5.284694255
20160816_1211_1/14,26,0.658433647,62.8,50,16-08-16,12:11:12:682,-0.658433647
20160816_1211_1/15,82,3.843863555,102,106.3,16-08-16,12:11:12:811,-3.843863555
20160816_1211_1/16,81,3.865653633,99.5,106.5,16-08-16,12:11:12:811,-3.865653633
20160816_1211_1/17,53,3.821510548,98.8,108,16-08-16,12:11:13:133,-3.821510548
20160816_1211_0/1,22,1.66391309,34.5,59,16-08-16,12:11:14:050,1.477679564
20160816_1211_1/18,31,5.433600657,83.9,85.6,16-08-16,12:11:14:553,-5.433600657
20160816_1211_1/19,32,4.537886436,63.4,47.4,16-08-16,12:11:15:219,-4.537886436
20160816_1211_1/20,52,3.881747387,102,101.4,16-08-16,12:11:16:729,-3.881747387
20160816_1211_1/21,52,3.881747387,102,101.4,16-08-16,12:11:16:729,-3.881747387
20160816_1211_1/22,30,6.0997698,62.3,51.3,16-08-16,12:11:17:819,-6.0997698
20160816_1211_1/23,47,5.081094608,65.9,44.6,16-08-16,12:11:18:797,-5.081094608
20160816_1211_1/26,65,5.008331473,79.4,83.9,16-08-16,12:11:19:785,-5.008331473
20160816_1211_1/27,25,5.14932781,80,87.8,16-08-16,12:11:20:190,-5.14932781
20160816_1211_1/28,23,0.94247182,66.3,47.5,16-08-16,12:11:21:840,-0.94247182
20160816_1211_1/29,64,5.127621321,81.8,87.4,16-08-16,12:11:22:610,-5.127621321
20160816_1211_1/30,54,3.651530971,104.5,99.5,16-08-16,12:11:23:845,-3.651530971
20160816_1211_1/31,47,4.457844152,78.8,86,16-08-16,12:11:24:914,-4.457844152
20160816_1211_1/32,24,5.099579686,79.8,87,16-08-16,12:11:26:753,-5.099579686
20160816_1211_1/33,38,4.596920718,69.7,42.3,16-08-16,12:11:27:253,-4.596920718
20160816_1211_1/34,35,4.578645693,71.2,43.7,16-08-16,12:11:27:288,-4.578645693
20160816_1211_1/37,59,4.800171473,84.3,85.5,16-08-16,12:11:28:995,-4.800171473
20160816_1211_1/38,82,5.062164466,79,103,16-08-16,12:11:31:901,-5.062164466
20160816_1211_1/39,29,3.846666444,88.2,110.4,16-08-16,12:11:33:923,-3.846666444
20160816_1211_1/40,25,0.715855485,86.9,111.3,16-08-16,12:11:33:954,-0.715855485
20160816_1211_1/41,51,4.976398422,84,92.5,16-08-16,12:11:34:393,-4.976398422
20160816_1211_1/42,55,5.066989813,98.3,82.6,16-08-16,12:11:34:435,-5.066989813
20160816_1211_1/43,94,5.04135758,81.5,93.5,16-08-16,12:11:36:141,-5.04135758
20160816_1211_1/44,29,4.436251887,70.6,57.7,16-08-16,12:11:37:366,-4.436251887
20160816_1211_1/45,23,4.419065459,72.5,61.2,16-08-16,12:11:37:417,-4.419065459
20160816_1211_1/46,23,5.103642218,100.7,88.1,16-08-16,12:11:37:472,-5.103642218
20160816_1211_1/47,90,4.032785807,81.3,70,16-08-16,12:11:38:612,-4.032785807
20160816_1211_1/48,30,4.630526663,98.6,84,16-08-16,12:11:39:288,-4.630526663
20160816_1211_1/49,66,5.001248545,66,101.4,16-08-16,12:11:41:019,-5.001248545
20160816_1211_1/50,51,5.470553466,96.4,83.8,16-08-16,12:11:41:537,-5.470553466
20160816_1211_1/51,23,4.742313738,74.2,63.4,16-08-16,12:11:42:925,-4.742313738
20160816_1211_1/52,46,4.992335742,67.4,96.7,16-08-16,12:11:43:358,-4.992335742
20160816_1211_1/54,65,5.100925441,99.8,88.3,16-08-16,12:11:43:991,-5.100925441
20160816_1211_1/55,53,5.116468413,101.5,89.4,16-08-16,12:11:44:103,-5.116468413
20160816_1211_1/53,33,4.306051352,75,62.8,16-08-16,12:11:44:199,-4.306051352
20160816_1211_1/57,68,5.032128961,64.1,99.7,16-08-16,12:11:45:266,-5.032128961
20160816_1211_1/56,31,4.178636077,84,72.5,16-08-16,12:11:45:519,-4.178636077
20160816_1211_1/58,80,4.993724407,103.3,92,16-08-16,12:11:46:849,-4.993724407
20160816_1211_1/59,79,4.993641688,104,93.4,16-08-16,12:11:46:864,-4.993641688
